域名	解析IP	开放端口	WEB服务器	网站状态
pr.jd.com	172.20.36.53	-	端口未开放	端口未开放
raptor.jd.com	111.206.228.73	80,443	jfe	80:正常访问
re.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
pop3.jd.com	58.83.206.246	443	获取失败	443:-
promo.jd.com	172.20.36.57,172.28.63.58	-	端口未开放	端口未开放
proxy.jd.com	172.17.20.70	-	端口未开放	端口未开放
pop.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
pt.jd.com	172.28.63.50,172.20.33.123	-	端口未开放	端口未开放
psi.jd.com	61.48.89.54	443	wy_nginx/1.9.5	443:(404) 未找到
qa.jd.com	10.186.93.58	-	端口未开放	端口未开放
research.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:(405) 不允许的方法
rc.jd.com	172.17.104.98	-	端口未开放	端口未开放
rd.jd.com	106.39.169.236	-	端口未开放	端口未开放
router.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:正常访问
route.jd.com	103.208.161.36,202.77.129.104	80,443		80:正常访问
register.jd.com	172.18.254.21	-	端口未开放	端口未开放
registry.jd.com	172.28.84.19	-	端口未开放	端口未开放
sa.jd.com	111.202.65.190,211.151.9.153	80,443	JDWS/1.0.0	80:正常访问
ru.jd.com	106.39.167.238	-	端口未开放	端口未开放
sales.jd.com	172.16.133.45	-	端口未开放	端口未开放
ris.jd.com	172.20.33.136	-	端口未开放	端口未开放
sam.jd.com	172.28.63.53,172.20.36.53	-	端口未开放	端口未开放
sc.jd.com	111.13.29.159	-	端口未开放	端口未开放
se.jd.com	211.151.8.240	-	端口未开放	端口未开放
secure.jd.com	172.20.207.126	-	端口未开放	端口未开放
sh.jd.com	211.144.24.241	80	jfe	80:(404) 未找到
sharepoint.jd.com	172.31.12.3,172.31.12.2,172.31.12.4,172.31.12.1	-	端口未开放	端口未开放
services.jd.com	211.144.24.231	80,443	jfe	80:正常访问
sl.jd.com	202.77.129.59	80,443	nginx/1.8.1	80:正常访问
signin.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:正常访问
si.jd.com	172.20.65.196	-	端口未开放	端口未开放
signup.jd.com	172.28.60.174,172.20.33.148	-	端口未开放	端口未开放
site.jd.com	172.28.60.22	-	端口未开放	端口未开放
sim.jd.com	111.13.24.234	-	端口未开放	端口未开放
sk.jd.com	172.28.63.56	-	端口未开放	端口未开放
smc.jd.com	172.20.33.131	-	端口未开放	端口未开放
sms.jd.com	172.20.32.89	-	端口未开放	端口未开放
sniffer.jd.com	172.20.33.120	-	端口未开放	端口未开放
source.jd.com	172.20.33.173	-	端口未开放	端口未开放
sr.jd.com	124.250.32.162,111.202.65.241	80,443	JDWS/1.0.0	80:正常访问
student.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
smtp.jd.com	58.83.206.59	443	Microsoft-IIS/8.5	443:(440) Login Timeout
ssh.jd.com	172.22.215.241	-	端口未开放	端口未开放
ssl.jd.com	10.194.45.99	-	端口未开放	端口未开放
support.jd.com	106.39.169.66	80,443	JDWS/1.0.0	80:正常访问
stats.jd.com	172.20.35.92	-	端口未开放	端口未开放
store.jd.com	106.39.167.232	-	端口未开放	端口未开放
sun.jd.com	172.16.167.56	-	端口未开放	端口未开放
5.jd.com	211.144.24.120	80,443	JDWS/1.0.0	80:正常访问
3.jd.com	211.151.9.175,123.126.36.216	80,443	JDWS/1.0.0	80:正常访问
supplier.jd.com	106.39.169.37	-	端口未开放	端口未开放
sv.jd.com	211.144.24.248	80,443	openresty	80:正常访问
syslog.jd.com	172.22.134.73	-	端口未开放	端口未开放
sz.jd.com	202.77.129.223	80,443	JDWS/1.0.0	80:正常访问
7.jd.com	172.25.2.109	-	端口未开放	端口未开放
110.jd.com	172.22.191.33	-	端口未开放	端口未开放
9.jd.com	211.151.8.156	80	JDWS	80:正常访问
3d.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
3c.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
sy.jd.com	120.52.148.52	80,443	JDWS/1.0.0	80:(405) 不允许的方法
3s.jd.com	172.23.136.201	-	端口未开放	端口未开放
4s.jd.com	172.22.132.230	-	端口未开放	端口未开放
56.jd.com	106.39.169.66	80,443	JDWS/1.0.0	80:正常访问
5s.jd.com	172.20.33.123	-	端口未开放	端口未开放
statistics.jd.com	211.144.27.21	80,443	获取失败	80:-
99.jd.com	101.124.16.137	80	jfe	80:正常访问
9n.jd.com	120.52.148.202	-	端口未开放	端口未开放
h5.jd.com	202.77.129.230,111.206.227.230	80,443	JDWS/1.0.0	80:正常访问
j1.jd.com	172.28.60.22	-	端口未开放	端口未开放
j0.jd.com	192.168.202.88	-	端口未开放	端口未开放
m4.jd.com	211.144.24.231	80,443	jfe	80:正常访问
m2.jd.com	211.144.24.247	80,443	jfe	80:正常访问
m1.jd.com	172.25.3.232,172.25.135.30,172.23.68.29	-	端口未开放	端口未开放
v7.jd.com	101.124.27.147,101.124.27.202,116.196.126.76,101.124.27.201,101.124.27.148,116.196.126.134,101.124.27.203,116.196.126.136,116.196.126.78,116.196.126.135,116.196.126.77,101.124.27.131	80,443	jfe	80:(403) 已禁止
v9.jd.com	101.124.27.201,101.124.27.131,101.124.27.148,116.196.126.78,116.196.126.134,101.124.27.203,116.196.126.136,101.124.27.147,101.124.27.202,116.196.126.77,116.196.126.135,116.196.126.76	-	端口未开放	端口未开放
v8.jd.com	101.124.27.201,116.196.126.135,116.196.126.134,116.196.126.78,101.124.27.148,101.124.27.203,116.196.126.76,101.124.27.147,116.196.126.77,101.124.27.131,101.124.27.202,116.196.126.136	443	jfe	443:(403) 已禁止
tc.jd.com	202.77.129.57	80,443	JDWS/1.0.0	80:(405) 不允许的方法
telephone.jd.com	111.13.29.187	80,443	JDWS/1.0.0	80:(404) 未找到
td.jd.com	172.20.36.51	-	端口未开放	端口未开放
tech.jd.com	172.20.36.51	-	端口未开放	端口未开放
testing.jd.com	11.24.69.125	-	端口未开放	端口未开放
th.jd.com	172.20.33.87	-	端口未开放	端口未开放
thor.jd.com	172.20.33.146	-	端口未开放	端口未开放
theta.jd.com	111.206.228.98	80,443	jfe	80:(404) 未找到
tiger.jd.com	172.20.101.121	-	端口未开放	端口未开放
time.jd.com	10.185.0.73	-	端口未开放	端口未开放
tm.jd.com	172.20.36.50	-	端口未开放	端口未开放
tk.jd.com	172.20.34.30	-	端口未开放	端口未开放
tom.jd.com	172.20.35.92	-	端口未开放	端口未开放
train.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
tr.jd.com	111.206.228.104	80,443	JDWS	80:正常访问
tp.jd.com	10.187.138.22	-	端口未开放	端口未开放
ts.jd.com	211.144.24.120	80,443	JDWS/1.0.0	80:正常访问
tracker.jd.com	172.22.135.72,172.20.33.92,172.16.132.225,172.28.60.129	-	端口未开放	端口未开放
tv.jd.com	172.20.33.40	-	端口未开放	端口未开放
tx.jd.com	10.0.24.39	-	端口未开放	端口未开放
tz.jd.com	172.25.2.109	-	端口未开放	端口未开放
ug.jd.com	172.25.2.109	-	端口未开放	端口未开放
um.jd.com	211.144.24.244	443	openresty	443:正常访问
venus.jd.com	202.77.129.146	80,443	openresty	80:正常访问
voice.jd.com	211.144.24.231	80,443	jfe	80:正常访问
vpn.jd.com	69.174.84.12	80,443	Server	80:正常访问
vm.jd.com	192.168.129.234,192.168.129.235	-	端口未开放	端口未开放
voip.jd.com	36.110.181.21	-	端口未开放	端口未开放
vt.jd.com	10.186.9.137,10.174.40.144	-	端口未开放	端口未开放
ws.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
work.jd.com	106.39.169.105	-	端口未开放	端口未开放
vc.jd.com	202.77.129.232,106.39.167.232	80,443	JDWS/1.0.0	80:正常访问
xi.jd.com	111.206.228.114	80,443	jfe	80:(403) 已禁止
xp.jd.com	172.20.32.139,172.28.60.160	-	端口未开放	端口未开放
yellow.jd.com	172.16.135.165,172.22.135.62,172.28.60.166,172.20.33.146	-	端口未开放	端口未开放
yt.jd.com	172.25.2.109	-	端口未开放	端口未开放
index.jd.com	172.22.135.80	-	端口未开放	端口未开放
bak.jd.com	172.28.60.54,172.20.35.92	-	端口未开放	端口未开放
one.jd.com	106.39.164.166	-	端口未开放	端口未开放
pai.jd.com	106.39.167.36	-	端口未开放	端口未开放
top.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
cloud.jd.com	202.77.129.220	80,443	JDWS/1.0.0	80:正常访问
hadoop.jd.com	172.17.44.209	-	端口未开放	端口未开放
what.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
geek.jd.com	211.151.9.131	80,443	JDWS/1.0.0	80:(502) 错误的网关
you.jd.com	111.206.227.232	80,443	JDWS/1.0.0	80:正常访问
job.jd.com	172.20.34.238,172.22.132.230,172.16.135.116,172.28.60.247	-	端口未开放	端口未开放
pig.jd.com	123.126.37.79	80,443	wy_nginx/1.9.5	80:正常访问
dba.jd.com	10.187.111.223	-	端口未开放	端口未开放
task.jd.com	172.17.56.59	-	端口未开放	端口未开放
sftp.jd.com	157.255.67.2	-	端口未开放	端口未开放
wc.jd.com	211.144.24.23	443	openresty	443:正常访问
bus.jd.com	172.22.132.65	-	端口未开放	端口未开放
all.jd.com	111.13.29.159	-	端口未开放	端口未开放
see.jd.com	10.181.7.219	-	端口未开放	端口未开放
pp.jd.com	172.16.135.161,172.20.33.189,172.22.135.73,172.28.60.141	-	端口未开放	端口未开放
here.jd.com	111.206.228.73	80,443	jfe	80:正常访问
keep.jd.com	111.206.230.51	80,443	JDWS/1.0.0	80:(404) 未找到
case.jd.com	172.23.62.132	-	端口未开放	端口未开放
question.jd.com	111.13.29.159	-	端口未开放	端口未开放
family.jd.com	211.151.10.219	80,443	JDWS/1.0.0	80:(404) 未找到
act.jd.com	172.28.59.29,172.20.39.11	-	端口未开放	端口未开放
car.jd.com	202.77.129.86	80,443	JengineD/1.7.2.1	80:正常访问
air.jd.com	120.52.148.193	80,443	JDWS/1.0.0	80:正常访问
easy.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
prize.jd.com	36.110.187.110	80,443	获取失败	80:-
mx1.jd.com	172.17.27.249	-	端口未开放	端口未开放
acc.jd.com	10.181.176.174	-	端口未开放	端口未开放
big.jd.com	211.151.9.67	80,443	ECS (pox/A5DA)	80:(404) 未找到
joy.jd.com	111.13.24.71	80,443	JDWS/1.0.0	80:正常访问
size.jd.com	172.28.60.117,172.20.33.90	-	端口未开放	端口未开放
small.jd.com	10.241.184.152	-	端口未开放	端口未开放
list.jd.com	202.77.129.224	80,443	JDWS	80:正常访问
join.jd.com	106.39.169.66	80,443	JDWS/1.0.0	80:正常访问
gx.jd.com	106.39.169.32	80,443	JDWS/1.0.0	80:正常访问
language.jd.com	106.39.166.77	80,443	jfe	80:正常访问
now.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:正常访问
way.jd.com	106.39.166.78	80,443	jfe	80:正常访问
scan.jd.com	172.20.207.176	-	端口未开放	端口未开放
man.jd.com	172.17.105.198	-	端口未开放	端口未开放
session.jd.com	10.187.102.161	-	端口未开放	端口未开放
if.jd.com	111.13.29.159	-	端口未开放	端口未开放
know.jd.com	124.250.32.241	80	JDWS/1.0.0	80:正常访问
add.jd.com	111.206.228.65	80	jfe	80:正常访问
point.jd.com	211.151.9.160	80,443	JDWS/1.0.0	80:正常访问
govern.jd.com	10.191.190.110,10.191.190.117,10.191.42.3,10.191.74.132	-	端口未开放	端口未开放
second.jd.com	202.77.129.31	80,443	JDWS/1.0.0	80:正常访问
art.jd.com	211.144.24.170	80,443	JengineD/1.7.2.1	80:正常访问
study.jd.com	172.17.7.28	-	端口未开放	端口未开放
active.jd.com	202.77.128.77	80,443	JDWS	80:(403) 已禁止
meet.jd.com	153.36.229.80	443	-	443:(404) 未找到
care.jd.com	111.13.29.172	80,443	JengineD/1.7.2.1	80:正常访问
god.jd.com	172.20.37.27,172.18.255.48,172.28.55.24	-	端口未开放	端口未开放
idea.jd.com	172.16.133.85	-	端口未开放	端口未开放
learn.jd.com	111.13.29.186	80	JengineD/1.7.2.1	80:正常访问
measure.jd.com	172.28.60.22	-	端口未开放	端口未开放
sure.jd.com	172.23.2.117	-	端口未开放	端口未开放
material.jd.com	111.13.29.202	-	端口未开放	端口未开放
town.jd.com	172.18.255.58,172.20.34.219	-	端口未开放	端口未开放
common.jd.com	172.20.35.188	-	端口未开放	端口未开放
draw.jd.com	172.20.33.188,172.28.60.236	-	端口未开放	端口未开放
morning.jd.com	211.144.27.58	80,443	jfe	80:正常访问
beauty.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
watch.jd.com	172.17.57.76	-	端口未开放	端口未开放
charge.jd.com	172.28.63.52	-	端口未开放	端口未开放
food.jd.com	202.77.129.186	80,443	JengineD/1.7.2.1	80:正常访问
claim.jd.com	172.25.2.109	-	端口未开放	端口未开放
station.jd.com	111.13.24.224	443	jfe	443:正常访问
origin.jd.com	172.28.60.120	-	端口未开放	端口未开放
floor.jd.com	202.77.129.86	80,443	JengineD/1.7.2.1	80:(403) 已禁止
price.jd.com	58.83.220.123,211.151.190.172,58.83.220.124,211.151.190.171,58.83.220.122,58.83.220.121	-	端口未开放	端口未开放
window.jd.com	106.39.167.232	-	端口未开放	端口未开放
quality.jd.com	103.208.161.43,202.77.129.139	80,443	JDWS/1.0.0	80:(404) 未找到
health.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
race.jd.com	172.22.132.245,172.16.132.248	-	端口未开放	端口未开放
performance.jd.com	172.20.39.88,172.28.60.245	-	端口未开放	端口未开放
production.jd.com	172.17.20.210	-	端口未开放	端口未开放
knowledge.jd.com	172.28.60.60	-	端口未开放	端口未开放
notice.jd.com	111.13.29.159	-	端口未开放	端口未开放
poem.jd.com	120.52.30.37	80,443	jfe	80:(404) 未找到
hospital.jd.com	172.28.59.29	-	端口未开放	端口未开放
promise.jd.com	192.168.129.191,192.168.129.190,192.168.129.192	-	端口未开放	端口未开放
scene.jd.com	172.20.33.107	-	端口未开放	端口未开放
suit.jd.com	111.206.228.65	80	jfe	80:(404) 未找到
rule.jd.com	111.13.29.162	443	获取失败	443:-
bill.jd.com	211.144.24.95	80,443	JDWS/1.0.0	80:正常访问
recommend.jd.com	211.144.24.128	80,443	JDWS/1.0.0	80:(404) 未找到
model.jd.com	172.20.33.129	-	端口未开放	端口未开放
lady.jd.com	202.77.129.86	80,443	JengineD/1.7.2.1	80:正常访问
oil.jd.com	172.20.36.53,172.16.132.224,172.22.132.224,172.28.63.53	-	端口未开放	端口未开放
mass.jd.com	172.20.39.55,172.28.59.82,172.16.135.116	-	端口未开放	端口未开放
sight.jd.com	202.77.129.132	80,443	JDWS/1.0.0	80:正常访问
youth.jd.com	202.77.129.86	80,443	JengineD/1.7.2.1	80:正常访问
trip.jd.com	106.39.167.232	-	端口未开放	端口未开放
rapid.jd.com	172.20.33.139	-	端口未开放	端口未开放
article.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
match.jd.com	172.20.97.178	-	端口未开放	端口未开放
behavior.jd.com	172.16.148.69	-	端口未开放	端口未开放
fast.jd.com	172.28.60.162	-	端口未开放	端口未开放
camp.jd.com	123.126.36.71	443	获取失败	443:-
agency.jd.com	211.144.24.47	80,443	JDWS/1.0.0	80:(403) 已禁止
rain.jd.com	211.151.8.210	80,443	获取失败	80:-
fresh.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
expense.jd.com	172.18.254.21	-	端口未开放	端口未开放
aim.jd.com	202.77.129.53	80,443	openresty	80:(404) 未找到
box.jd.com	211.144.27.21	80,443	jfe	80:(405) 不允许的方法
speech.jd.com	111.13.24.71	80,443	TornadoServer/4.5.1	80:(404) 未找到
review.jd.com	192.168.183.93	-	端口未开放	端口未开放
collection.jd.com	172.25.2.109	-	端口未开放	端口未开放
divide.jd.com	202.77.129.155	80,443	JengineD/1.5.8.1	80:正常访问
guide.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
luck.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
guard.jd.com	172.28.60.197,172.16.135.179,172.22.132.232,172.20.33.142	-	端口未开放	端口未开放
trust.jd.com	211.151.8.213	-	端口未开放	端口未开放
loan.jd.com	61.48.89.35,124.250.32.24	80,443	Apache-Coyote/1.1	80:正常访问
lord.jd.com	172.20.33.134	-	端口未开放	端口未开放
urge.jd.com	172.25.2.109	-	端口未开放	端口未开放
lean.jd.com	172.26.9.116,172.28.59.62,172.22.135.62,172.20.34.218,172.16.135.165	-	端口未开放	端口未开放
hat.jd.com	123.126.37.208	80,443	JDWS/1.0.0	80:正常访问
jump.jd.com	172.20.33.155,172.28.63.60	-	端口未开放	端口未开放
stream.jd.com	172.20.33.107,172.28.63.60	-	端口未开放	端口未开放
bind.jd.com	211.144.24.247	80,443	jfe	80:正常访问
mechanic.jd.com	211.144.24.120	80,443	JDWS/1.0.0	80:正常访问
risk.jd.com	172.17.57.237	-	端口未开放	端口未开放
screen.jd.com	172.20.35.92	-	端口未开放	端口未开放
brain.jd.com	172.22.133.31	-	端口未开放	端口未开放
card.jd.com	202.77.129.151	80,443	JDWS/1.0.0	80:正常访问
sensitive.jd.com	172.22.133.152	-	端口未开放	端口未开放
gift.jd.com	120.52.148.21	80,443	JDWS/1.0.0	80:正常访问
chain.jd.com	36.110.188.205,123.126.36.36	80,443	获取失败	80:-
star.jd.com	172.18.55.6	-	端口未开放	端口未开放
alive.jd.com	111.13.29.164	80,443	Apache-Coyote/1.1	80:正常访问
factory.jd.com	192.168.202.108	-	端口未开放	端口未开放
rent.jd.com	172.22.102.187	-	端口未开放	端口未开放
rank.jd.com	120.52.148.30	-	端口未开放	端口未开放
advice.jd.com	10.173.96.125	-	端口未开放	端口未开放
photograph.jd.com	172.20.33.200	-	端口未开放	端口未开放
insurance.jd.com	172.20.33.158,172.28.60.189	-	端口未开放	端口未开放
fun.jd.com	172.28.60.189,172.20.33.158	-	端口未开放	端口未开放
self.jd.com	202.77.129.84	80,443	nginx/1.8.1	80:正常访问
crash.jd.com	106.39.169.240	80,443	jfe	80:正常访问
wing.jd.com	211.144.27.58	80,443	JDWS/1.0.0	80:正常访问
storm.jd.com	172.20.187.172	-	端口未开放	端口未开放
tip.jd.com	192.168.200.87	-	端口未开放	端口未开放
wake.jd.com	106.38.239.251,211.151.11.57	443	wy_nginx/1.9.5	443:(502) 错误的网关
merchant.jd.com	172.20.33.122,172.28.60.186	-	端口未开放	端口未开放
mill.jd.com	172.16.135.172,172.20.39.92,172.28.59.109	-	端口未开放	端口未开放
passenger.jd.com	111.206.228.64	80,443	jfe	80:正常访问
pipe.jd.com	11.3.58.165	-	端口未开放	端口未开放
translate.jd.com	10.10.10.10	-	端口未开放	端口未开放
hire.jd.com	111.206.230.63	80,443	获取失败	80:-
holiday.jd.com	111.13.29.158	-	端口未开放	端口未开放
tea.jd.com	211.144.24.170	80,443	JengineD/1.7.2.1	80:正常访问
cap.jd.com	172.28.60.30,172.20.34.36	-	端口未开放	端口未开放
steam.jd.com	111.206.228.76	80,443	jfe	80:正常访问
tower.jd.com	172.28.60.245,172.20.39.88	-	端口未开放	端口未开放
lamp.jd.com	211.144.24.31	80,443	JDWS/1.0.0	80:正常访问
coin.jd.com	211.151.9.29	80,443	JDWS/1.0.0	80:正常访问
ticket.jd.com	211.144.27.21	80,443	jfe	80:尝试自动重定向的次数太多
complaint.jd.com	172.16.134.47	-	端口未开放	端口未开放
shield.jd.com	10.188.96.79,10.188.96.78	-	端口未开放	端口未开放
thunder.jd.com	202.77.129.224	80,443	nginx/1.8.1	80:正常访问
delivery.jd.com	120.52.148.21	80,443	JDWS/1.0.0	80:(404) 未找到
axe.jd.com	172.20.33.146,172.28.60.166	-	端口未开放	端口未开放
pet.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
translation.jd.com	211.144.24.246	443	jfe	443:正常访问
toy.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
bean.jd.com	106.39.164.149,111.206.227.149	-	端口未开放	端口未开放
cart.jd.com	202.77.129.92	80,443	nginx/1.8.1	80:正常访问
receipt.jd.com	111.13.25.67	80	jfe	80:正常访问
indoor.jd.com	211.151.10.15	80,443	JDWS/1.0.0	80:(404) 未找到
hollow.jd.com	111.13.25.67	80	获取失败	80:-
credit.jd.com	61.48.89.84,211.151.10.9	80,443	JDWS/1.0.0	80:正常访问
expert.jd.com	120.52.148.21	80,443	JDWS/1.0.0	80:正常访问
approval.jd.com	172.25.136.3	-	端口未开放	端口未开放
canvas.jd.com	172.18.208.3,172.17.175.33	-	端口未开放	端口未开放
cai.jd.com	202.77.128.77	80,443	ECS (pox/A5AC)	80:(404) 未找到
flight.jd.com	106.39.169.47	-	端口未开放	端口未开放
jelly.jd.com	172.16.149.155	-	端口未开放	端口未开放
learning.jd.com	172.17.43.130	-	端口未开放	端口未开放
had.jd.com	106.39.166.74,111.13.24.234,111.206.228.73	-	端口未开放	端口未开放
mrs.jd.com	172.20.35.222	-	端口未开放	端口未开放
eyes.jd.com	192.168.138.125	-	端口未开放	端口未开放
done.jd.com	111.13.29.159	-	端口未开放	端口未开放
dr.jd.com	202.77.129.185	80,443	nginx/1.8.1	80:正常访问
hours.jd.com	172.18.255.46	-	端口未开放	端口未开放
translator.jd.com	211.144.24.246	443	获取失败	443:-
planning.jd.com	172.20.33.192	-	端口未开放	端口未开放
ways.jd.com	172.20.34.244	-	端口未开放	端口未开放
running.jd.com	172.22.224.188,172.22.224.187	-	端口未开放	端口未开放
ones.jd.com	111.13.29.204	80	jfe	80:(404) 未找到
commission.jd.com	172.20.35.68,172.20.34.34	-	端口未开放	端口未开放
funds.jd.com	172.17.26.44,172.17.26.45	-	端口未开放	端口未开放
rules.jd.com	172.28.60.174,172.20.33.148	-	端口未开放	端口未开放
picked.jd.com	106.39.164.55	80,443	JDWS/1.0.0	80:(404) 未找到
platform.jd.com	172.28.60.245,172.20.39.88	-	端口未开放	端口未开放
area.jd.com	111.13.29.158	-	端口未开放	端口未开放
laos.jd.com	172.28.60.162	-	端口未开放	端口未开放
vision.jd.com	202.77.129.185	80,443	openresty/1.11.2.5	80:正常访问
notes.jd.com	172.20.35.188	-	端口未开放	端口未开放
fort.jd.com	172.28.54.114	-	端口未开放	端口未开放
etc.jd.com	123.126.36.212,211.151.10.171	80	JDWS/1.0.0	80:正常访问
sports.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
los.jd.com	172.22.133.63	-	端口未开放	端口未开放
alfred.jd.com	172.20.36.90	-	端口未开放	端口未开放
aid.jd.com	111.206.228.65	80	jfe	80:正常访问
concrete.jd.com	172.23.68.200	-	端口未开放	端口未开放
traffic.jd.com	172.20.34.45	-	端口未开放	端口未开放
purchase.jd.com	172.18.255.61	-	端口未开放	端口未开放
appeal.jd.com	111.13.29.162	443	JDWS/1.0.0	443:(500) 内部服务器错误
fund.jd.com	211.151.9.158,111.202.65.180	80,443	JDWS/1.0.0	80:正常访问
award.jd.com	202.77.129.224	80,443	JengineD/1.7.2.1	80:正常访问
bond.jd.com	172.23.203.4	-	端口未开放	端口未开放
cast.jd.com	211.151.10.162	80,443	JDWS/1.0.0	80:正常访问
impression.jd.com	172.20.33.191,172.28.60.231	-	端口未开放	端口未开放
em.jd.com	103.208.163.137,202.77.129.142	80,443	nginx	80:(403) 已禁止
contract.jd.com	172.28.60.231	-	端口未开放	端口未开放
maintain.jd.com	106.39.164.43	-	端口未开放	端口未开放
worker.jd.com	111.206.228.96	80,443	jfe	80:(405) 不允许的方法
mama.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
identity.jd.com	114.67.228.209	80	nginx/1.10.3 (Ubuntu)	80:正常访问
create.jd.com	111.13.29.159	-	端口未开放	端口未开放
element.jd.com	106.39.164.167	80	nginx	80:(404) 未找到
selection.jd.com	172.20.42.213	-	端口未开放	端口未开放
questionnaire.jd.com	111.206.228.64	80,443	jfe	80:正常访问
appraise.jd.com	211.144.24.249	80	jfe	80:正常访问
license.jd.com	36.110.187.153	-	端口未开放	端口未开放
feature.jd.com	172.17.37.54	-	端口未开放	端口未开放
atom.jd.com	172.28.60.236,172.20.33.188	-	端口未开放	端口未开放
jim.jd.com	172.16.132.126	-	端口未开放	端口未开放
asset.jd.com	202.77.129.186	80,443	JDWS/1.0.0	80:(405) 不允许的方法
schedule.jd.com	172.25.2.109	-	端口未开放	端口未开放
survey.jd.com	202.77.129.223	80,443	JDWS/1.0.0	80:正常访问
commit.jd.com	10.190.124.128	-	端口未开放	端口未开放
configuration.jd.com	172.16.135.117,172.18.254.21,172.20.34.209,172.22.135.69,172.28.55.144	-	端口未开放	端口未开放
detect.jd.com	172.28.63.60	-	端口未开放	端口未开放
lens.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
graph.jd.com	172.23.62.132	-	端口未开放	端口未开放
gravity.jd.com	172.25.2.109	-	端口未开放	端口未开放
evaluate.jd.com	211.144.24.247	80,443	jfe	80:正常访问
innovation.jd.com	172.28.55.24,172.20.37.27	-	端口未开放	端口未开放
orbit.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(404) 未找到
matrix.jd.com	192.168.177.35	-	端口未开放	端口未开放
verify.jd.com	202.77.129.232	80,443	openresty	80:正常访问
transport.jd.com	202.77.129.212	80,443	JDWS/1.0.0	80:(405) 不允许的方法
solar.jd.com	172.18.0.154,172.18.4.48	-	端口未开放	端口未开放
topic.jd.com	172.16.135.23	-	端口未开放	端口未开放
grade.jd.com	111.206.228.112	80,443	jfe	80:(502) 错误的网关
vehicle.jd.com	111.202.65.44	80	JDWS/1.0.0	80:正常访问
bigger.jd.com	111.206.228.67	80,443	jfe	80:(404) 未找到
phrase.jd.com	202.77.129.143	80,443	JDWS/1.0.0	80:(404) 未找到
patent.jd.com	172.20.33.35	-	端口未开放	端口未开放
financing.jd.com	172.25.2.109	-	端口未开放	端口未开放
campus.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
benefits.jd.com	172.28.60.141	-	端口未开放	端口未开放
kids.jd.com	111.206.228.65	80	jfe	80:正常访问
cooking.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
identify.jd.com	123.126.36.85	80,443	JDWS/1.0.0	80:(404) 未找到
albert.jd.com	172.20.36.90	-	端口未开放	端口未开放
meetings.jd.com	36.110.181.141	80,443	JDWS/1.0.0	80:正常访问
perception.jd.com	10.175.9.125	-	端口未开放	端口未开放
category.jd.com	172.20.33.134,172.28.60.176	-	端口未开放	端口未开放
trace.jd.com	172.20.33.161	-	端口未开放	端口未开放
freight.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:(404) 未找到
talents.jd.com	172.20.33.189	-	端口未开放	端口未开放
aids.jd.com	111.206.228.65	80	jfe	80:正常访问
frozen.jd.com	10.172.18.174,10.172.18.173	-	端口未开放	端口未开放
treaty.jd.com	106.39.164.185	80,443	Apache-Coyote/1.1	80:正常访问
mutual.jd.com	49.7.26.20,124.250.16.70	80,443	wy_nginx/1.9.5	80:正常访问
promotion.jd.com	172.20.33.134	-	端口未开放	端口未开放
landing.jd.com	106.39.169.32	80,443	jfe	80:(405) 不允许的方法
zen.jd.com	172.28.60.208,172.20.33.171	-	端口未开放	端口未开放
ft.jd.com	36.110.188.155	80,443	nginx	80:正常访问
weekly.jd.com	11.40.164.186	-	端口未开放	端口未开放
gen.jd.com	10.181.12.19	-	端口未开放	端口未开放
teams.jd.com	10.237.35.170	-	端口未开放	端口未开放
